QuestionID,Year,Exam,Subject,Chapter,Topic,Question,OptionA,OptionB,OptionC,OptionD,OptionE,CorrectAnswer,Explanation
Ana-Upper-Nerves-009,2026,Surgery - 6 January (E),Anatomy,Upper Limb,Nerves,Loss of elbow flexion indicates injury to which nerve?,Musculocutaneous nerve,Radial nerve,Ulnar nerve,Accessory nerve,,A,
Ana-Upper-Nerves-010,2026,Anesthesia - 5 January (M),Anatomy,Upper Limb,Nerves,A patient presented with weakness of adduction of thumb and weakness of thenar eminence. Which nerve is involved?,Median nerve,Ulnar nerve,Radial nerve,Musculocutaneous nerve,Axillary nerve,A,
Ana-Upper-Nerves-011,2026,Surgery - 7 January (E),Anatomy,Upper Limb,Nerves,A patient presents with weakness during supination and flexion of the elbow. Which nerve is most likely injured?,Musculocutaneous nerve,Radial nerve,Median nerve,Ulnar nerve,Axillary nerve,A,
Ana-Upper-Nerves-012,2026,Radiology - 5 January (M),Anatomy,Upper Limb,Nerves,"A patient presents with inability to extend the wrist and fingers, resulting in a characteristic ""wrist drop."" Which nerve is most likely injured?",Ulnar nerve,Median nerve,Radial nerve,Axillary nerve,,C,
Ana-Upper-Nerves-013,2026,Medicine - 7 January (M),Anatomy,Upper Limb,Nerves,Winging of the scapula is caused by injury to:,Spinal accessory nerve,Long thoracic nerve,Dorsal scapular nerve,Suprascapular nerve,,B,
Ana-Upper-Nerves-014,2026,Medicine - 7 January (M),Anatomy,Upper Limb,Nerves,A patient with axillary injury present with loss of index finger flexion and decreased sensation on the lateral palm. Which nerve is affected?,Ulnar nerve,Radial nerve,Median nerve,Musculocutaneous nerve,,C,
Ana-Upper-Nerves-015,2026,Medicine - 8 January (M),Anatomy,Upper Limb,Nerves,"After a shoulder injury, a patient cannot abduct the arm above 15° and has numbness over the lateral shoulder (""regimental badge"" area). Which nerve is affected?",Radial nerve,Axillary nerve,Musculocutaneous nerve,Suprascapular nerve,,B,
Ana-Upper-Nerves-016,2026,Surgery - 7 January (E),Anatomy,Upper Limb,Nerves,"A patient presents with difficulty raising the arm. On examination, the medial border of the scapula protrudes posteriorly when pushing against a wall. Which condition is this, and which nerve is most likely injured?",Erb palsy – upper trunk of brachial plexus,Winged scapula – long thoracic nerve,Frozen shoulder – axillary nerve,Rotator cuff tear – suprascapular nerve,Clavicle fracture – subclavian nerve,B,"Winged scapula occurs due to injury to the long thoracic nerve, which innervates the serratus anterior muscle. The serratus anterior stabilizes the scapula against the thoracic wall; its paralysis allows the medial border to protrude, especially during arm elevation."
Ana-Upper-Nerves-017,2026,Radiology - 5 January (M),Anatomy,Upper Limb,Nerves,Adduction of the thumb is affected due to lesion of which nerve?,Median Nevre,Ulnar Nerve,Radial Nerve,Musculocutaneous Nerve,,B,
Ana-Upper-Shoulder-001,2026,Medicine - 6 January (E),Anatomy,Upper Limb,Shoulder,A patient with a history of breast surgery is unable to abduct the arm above the head. Which muscle is most likely injured?,Pect minor,Trapezius,Serratus anterior,Latissimus dorsi,,C,
Ana-Upper-Shoulder-002,2026,Surgery - 6 January (E),Anatomy,Upper Limb,Shoulder,"A young boy has difficulty initiating shoulder abduction between 0° and 30°, with the rest of the exam normal. Which muscle is most likely affected?",Deltoid,Supraspinatus,Quadriceps femoris,Subscapularis,,B,
Ana-Upper-Shoulder-003,2026,Surgery - 7 January (E),Anatomy,Upper Limb,Shoulder,A man cannot laterally rotate his shoulder after a posterior shoulder trauma. Which muscle is likely injured?,Supraspinatus,Infraspinatus,Teres major,Subscapularis,,B,
Ana-Upper-Shoulder-004,2026,Surgery - 6 January (E),Anatomy,Upper Limb,Shoulder,"After prior breast surgery, a patient cannot abduct the arm above the head. Which muscle is most likely injured?",Serratus anterior,Trapezius,Gastrocnemius,Pectoralis minor,,A,
Ana-Upper-Shoulder-005,2026,Medicine - 5 January (E),Anatomy,Upper Limb,Shoulder,"A patient cannot actively initiate arm abduction up to 15 degrees, but can abduct further after passive assistance. Which muscle is damaged?",Supraspinatus,Infraspinatus,Deltoid,Serratus anterior,,A,"<div class=""explanation-container""><div class=""explanation-text""><div style=""color:#16a34a;font-weight:800;margin-bottom:6px;"">✔ Correct Answer: Supraspinatus</div><div style=""margin-bottom:8px;""><b>Explanation:</b> Supraspinatus initiates the first 15° of arm abduction; deltoid continues abduction beyond this range.</div><div style=""margin-bottom:10px;padding:8px 10px;background:#ecfdf5;border-left:4px solid #16a34a;border-radius:6px;""><b>Clinical Pearl:</b> First 15° = supraspinatus; beyond = deltoid.</div><br><div style=""color:#dc2626;margin-bottom:4px;""><b>✘ Infraspinatus:</b></div>External rotation muscle.<br><br><div style=""color:#dc2626;margin-bottom:4px;""><b>✘ Deltoid:</b></div>Main abductor after 15°.<br><br><div style=""color:#dc2626;margin-bottom:4px;""><b>✘ Serratus anterior:</b></div>Scapular rotation.</div></div></div>"
Ana-Upper-Shoulder-006,2026,Medicine - 6 January (E),Anatomy,Upper Limb,Shoulder,"Young boy with difficulty abducting arm 0–30°, rest normal. Muscles affected:",Subscapularis,Supraspinatus,Deltoid,Trapezius,,B,Up to 15 degrees = Supraspinatus<br>15 to 90 degrees = Deltoid<br>Beyond 90 degrees = Serratus anterior and Trapezius
Ana-Upper-Shoulder-007,2026,Gynecology - 6 January (M),Anatomy,Upper Limb,Shoulder,Difficulty initiating shoulder abduction from 0° to 15° suggests damage to which muscle-nerve pair?,Supraspinatus muscle,Deltoid muscle,Serratus anterior,Biceps brachii,,A,
Ana-Upper-Shoulder-008,2026,Anesthesia - 5 January (M),Anatomy,Upper Limb,Shoulder,The medial border of the scapula is held in position due to which of the following muscles?,Pectoralis major,Rhomboids,Serratus anterior,Trapezius,Subscapularis,C,
Ana-Uro-Prostate-001,2026,Surgery - 7 January (E),Anatomy,Urology,Prostate,Digital rectal examination primarily assesses which part of the prostate?,Anterior lobe,Median lobe,Lateral lobe,Posterior lobe,Apex,D,
Ana-Uro-Prostate-002,2026,Radiology - 5 January (M),Anatomy,Urology,Prostate,Most common site of BPH:,Transitional zone,Central + Transitional zone,Peripheral zone,Peripheral + Transitional zone,,B,
Med-Uro-Prostate-001,2026,Medicine - 7 January (M),Medicine,Urology,Prostate,An elderly male with difficulty starting and stopping urination most likely has pathology in:,Ureter,Bladder,Prostate,Urethra,,C,
Med-Uro-Renal Tumors-001,2026,Medicine - 7 January (M),Medicine,Urology,Renal Tumors,"A patient presents with flank pain, a palpable mass, and hematura. The most likely diagnosis is:",Wilms tumor,RCC,Transitional carcinoma,Polycystic kidney,,B,
Patho-Uro-Prostate-001,2026,Gynecology - 5 January (M),Pathology,Urology,Prostate,Prostate adenocarcinoma most commonly arises from which zone of the prostate?,Central zone,Transitional zone,Anterior fibromuscular zone,Posterior (peripheral) zone,,D,#NAME?
Peads-Uro-Hydrocele-001,2026,Gynecology - 5 January (M),Pediatrics,Urology,Hydrocele,"A 2-year-old boy presents with a painless scrotal swelling. On examination, the swelling transilluminates. What is the most likely cause of hydrocele?",Patent processus vaginalis,Tunica vaginalis,Testicular trauma,Epididymal cyst,,A,Most congenital hydroceles due to patent processus vaginalis.
Surg-Uro-Benign Prostatic Hyperplasia-001,2026,Medicine - 6 January (E),Surgery,Urology,Benign Prostatic Hyperplasia,"A 75-year-old man has frequency, urgency, nocturia, difficulty in voiding. Organ involved?",Urinary bladder,Prostate,Urethra,Kidney,,B,
Surg-Uro-Benign Prostatic Hyperplasia-002,2026,Medicine - 8 January (M),Surgery,Urology,Benign Prostatic Hyperplasia,"A 75-year-old man reports urinary urgency, frequency, and nocturia, but denies dysuria or hematuria. On digital rectal exam, his prostate is symmetrically enlarged and non-tender. What is the most likely diagnosis?",Prostate carcinoma,Acute prostatitis,Benign Prostatic Hyperplasia (BPH),Neurogenic bladder,,C,"BPH commonly presents in elderly men with lower urinary tract symptoms due to bladder outlet obstruction. Symmetrical, firm enlargement without tenderness or nodules differentiates it from prostate cancer or prostatitis."
Surg-Uro-Benign Prostatic Hyperplasia-003,2026,Surgery - 6 January (E),Surgery,Urology,Benign Prostatic Hyperplasia,"A 77-year-old man presents with urinary frequency, urgency, nocturia, and difficulty voiding. Which organ is most likely involved?",Urinary bladder,Liver,Urethra,Prostate,,D,
Surg-Uro-Hydrocele-001,2026,Radiology - 5 January (M),Surgery,Urology,Hydrocele,Scrotal swelling with positive transilumination. Cause?,Tunica albuginea,Gubernaculum,Processus vaginalis,Epididymis,,C,
Surg-Uro-Infertility-001,2026,Gynecology - 5 January (M),Surgery,Urology,Infertility,A semen analysis shows reduced sperm motility. Which value confirms asthenospermia?,Motility <40%,Count <15 million/ml,Morphology <4%,Volume <1.5 ml,,A,Normal motility ≥40%; less indicates asthenospermia.
Surg-Uro-Infertility-002,2026,Gynecology - 5 January (M),Surgery,Urology,Infertility,"A 35-year-old male presents for fertility evaluation. Semen analysis shows sperm count 10 million/mL, motility 14%, morphology 12%. What is the diagnosis?",Asthenozoospermia,Teratozoospermia,Oligospermia,Oligoasthenoteratozoospermia,,D,All three variables disturbed.
Surg-Uro-Infertility-003,2026,Gynecology - 5 January (M),Surgery,Urology,Infertility,A male patient undergoing infertility evaluation is advised repeat semen analysis for confirmation. Semen analysis is repeatedly done after how many weeks?,12 weeks,10 weeks,9 weeks,,,A,Spermatogenic cycle takes 64-74 days; repeat after 3 months.
Surg-Uro-Kidney-001,2026,Radiology - 5 January (M),Surgery,Urology,Kidney,Kidney transplantation is usually done in:,Iliac fossa,Lumbar region,Hypogastric region,Pelvic cavity,,A,
Surg-Uro-Kidney-002,2026,Radiology - 6 January (M),Surgery,Urology,Kidney,A patient is hit at the flank region and presents to emergency with gross hematuria. Best investigation at this stage?,CT pelvis,Cytourethroscopy,MRI,Intravenous urography,,B,
Surg-Uro-Prostate-001,2026,Radiology - 6 January (M),Surgery,Urology,Prostate,"A 75-year-old man presents with urinary hesitancy, weak stream, and nocturia and weight loss. Digital rectal exam reveals hard, nodular prostate. Most likely diagnosis?",Benign prostatic hyperplasia,Prostate carcinoma,Prostatitis,Bladder cancer,,B,"Prostate carcinoma → common in elderly men, often in peripheral zone (detected on DRE). PSA may be elevated; may metastasize to bone."
Surg-Uro-Urethra-001,2026,Gynecology - 5 January (M),Surgery,Urology,Urethra,A patient presents with a urethral mass that bleeds on touch. Histopathology shows both transitional and squamous epithelium. Most likely diagnosis?,Squamous cell carcinoma,Transitional cell carcinoma,Carcinoma in situ,Papilloma,,A,
Patho-Vascular-Arteriolosclerosis-001,2026,Surgery - 6 January (E),Pathology,Vascular System,Arteriolosclerosis,A 55-year-old man with long-standing uncontrolled hypertension has progressive visual impairment and worsening renal function. Which vascular structure is primarily involved in hypertensive injury to both the retina and the kidneys?,Lymphatic vessels,Venules,Arterioles,Capillaries,,C,
Patho-Vascular-Vascular Disorders-001,2026,Medicine - 8 January (M),Pathology,Vascular System,Vascular Disorders,Echocardiography shows thickened left ventricular walls due to chronic hypertension. Which term best describes this?,Dilatation,Atrophy,Hypertrophy,Hyperplasia,,C,
Patho-Vascular-Vascular Disorders-002,2026,Medicine - 6 January (E),Pathology,Vascular System,Vascular Disorders,A 55-year-old man with long-standing uncontrolled hypertension presents with gradual visual impairment and declining renal function. Which vascular structure is primarily involved in the pathogenesis of hypertensive damage to the retina and kidneys?,Large elastic arteries,Capillaries,Arterioles,Venules,,C,
Patho-Vascular-Vascular Disorders-003,2026,Surgery - 7 January (E),Pathology,Vascular System,Vascular Disorders,A patient presents with recurrent episodes of epistaxis. Examination reveals multiple mucocutaneous telangiectasias and evidence of arteriovenous malformations. What is the most likely diagnosis?,Vasculitis,Hemophilia,Osler-Weber-Rendu syndrome,Disseminated intravascular coagulation (DIC),Systemic lupus erythematosus,C,"Osler-Weber-Rendu syndrome (hereditary hemorrhagic telangiectasia) is characterized by:<br>- Recurrent epistaxis<br>- Mucocutaneous telangiectasia<br>- Arteriovenous malformations (lungs, liver, brain)<br>- It is an autosomal dominant vascular disorder."
Patho-Vascular-Vascular Disorders-004,2026,Surgery - 6 January (E),Pathology,Vascular System,Vascular Disorders,A patient presents with recurrent epistaxis and a positive family history. Which diagnosis is most likely?,Angiofibroma of the nose,Migraine,Von Willebrand disease,Osler–Weber–Rendu syndrome,,D,
Patho-Vascular-Vascular Disorders-005,2026,Medicine - 7 January (M),Pathology,Vascular System,Vascular Disorders,A patient with long-standing atherosclerotic plaques is found have calcification within the arterial wall despite normal serum calcium and phosphate levels. This type of calcification is best described as:,Metastatic calcification,Dystrophic calcification,Calcinosis Universalis,Metabolic calcification,,B,
Patho-Vascular-Vascular Disorders-006,2026,Radiology - 5 January (M),Pathology,Vascular System,Vascular Disorders,"Asthma, eosinophilia, and vasculitis is characteristic of:",Churg-Strauss syndrome,Wegener’s granulomatosis,Microscopic polyangiitis,Polyarteritis nodosa,,A,
Patho-Vascular-Vascular Disorders-007,2026,Radiology - 6 January (M),Pathology,Vascular System,Vascular Disorders,An asthmatic patient presents with eosinophilia and involvement of branches of the aorta. Which condition is most likely?,Wegener's granulomatosis,Churg-Strauss syndrome,Hypersensitive vasculitis,Polyarteritis nodosa,Aortitis,B,"Churg-Strauss features asthma, eosinophilia, and systemic vasculitis affecting small-to-medium vessels, sometimes including aortic branches. Wegener's (GPA. typically affects upper/lower respiratory tract and kidneys without asthma."
Microbio-Virology-Herpesviruses-001,2026,Anesthesia - 5 January (M),Microbiology,Virology,Herpesviruses,"A 35-year-old man with HIV infection (CD4 count 50) presented with profuse watery diarrhea for three weeks associated with fever, weight loss, and abdominal cramps. Colonoscopy shows linear ulcers in the colon and biopsy reveals owl-eye intranuclear inclusions in stromal cells. What is the likely organism responsible?",EBV,CMV,Campylobacter jejuni,Amoebiasis,Pneumocystis jirovecii,B,
